Hour_of_Day,Cash_Type,Money,Coffee_Name,Time_of_Day,Weekday,Month_name,Weekdaysort,Monthsort,Date,Time,Coffe_Percentage,is_weekend,is_Weekday
13,card,23.02,Cortado,Afternoon,Sunday,July,7,7,2024-07-21,13:34:30.849000,8.091344798421202,True,True
13,card,32.82,Latte,Afternoon,Sunday,July,7,7,2024-07-21,13:42:31.444000,21.341979137299123,True,True
8,card,23.02,Americano,Morning,Monday,July,1,7,2024-07-22,08:13:23.147000,15.90076120665351,False,True
8,card,23.02,Americano,Morning,Monday,July,1,7,2024-07-22,08:40:49.554000,15.90076120665351,False,True
10,card,27.92,Americano with Milk,Morning,Monday,July,1,7,2024-07-22,10:15:37.266000,22.808006766281363,False,True
16,card,32.82,Latte,Afternoon,Monday,July,1,7,2024-07-22,16:44:37.593000,21.341979137299123,False,True
8,card,32.82,Latte,Morning,Tuesday,July,2,7,2024-07-23,08:12:56.229000,21.341979137299123,False,True
8,card,23.02,Americano,Morning,Tuesday,July,2,7,2024-07-23,08:40:18.981000,15.90076120665351,False,True
8,card,27.92,Americano with Milk,Morning,Tuesday,July,2,7,2024-07-23,08:44:53.816000,22.808006766281363,False,True
8,card,32.82,Cocoa,Morning,Tuesday,July,2,7,2024-07-23,08:49:25.107000,6.73808852551452,False,True
8,card,32.82,Latte,Morning,Tuesday,July,2,7,2024-07-23,08:51:10.365000,21.341979137299123,False,True
9,card,23.02,Americano,Morning,Tuesday,July,2,7,2024-07-23,09:01:45.707000,15.90076120665351,False,True
10,card,27.92,Americano with Milk,Morning,Tuesday,July,2,7,2024-07-23,10:03:36.492000,22.808006766281363,False,True
15,card,27.92,Americano with Milk,Afternoon,Tuesday,July,2,7,2024-07-23,15:20:04.971000,22.808006766281363,False,True
15,card,32.82,Latte,Afternoon,Tuesday,July,2,7,2024-07-23,15:21:01.280000,21.341979137299123,False,True
21,card,32.82,Latte,Night,Tuesday,July,2,7,2024-07-23,21:01:40.612000,21.341979137299123,False,True
21,card,23.02,Americano,Night,Tuesday,July,2,7,2024-07-23,21:23:13.501000,15.90076120665351,False,True
21,card,23.02,Americano,Night,Tuesday,July,2,7,2024-07-23,21:24:22.609000,15.90076120665351,False,True
9,card,27.92,Americano with Milk,Morning,Wednesday,July,3,7,2024-07-24,09:16:09.814000,22.808006766281363,False,True
9,card,27.92,Americano with Milk,Morning,Wednesday,July,3,7,2024-07-24,09:38:55.007000,22.808006766281363,False,True
9,card,18.12,Espresso,Morning,Wednesday,July,3,7,2024-07-24,09:54:37.456000,3.636876233436707,False,True
11,card,32.82,Cappuccino,Morning,Wednesday,July,3,7,2024-07-24,11:43:53.121000,13.701719763180154,False,True
13,card,32.82,Latte,Afternoon,Wednesday,July,3,7,2024-07-24,13:55:13.821000,21.341979137299123,False,True
14,card,18.12,Espresso,Afternoon,Wednesday,July,3,7,2024-07-24,14:45:49.766000,3.636876233436707,False,True
15,card,32.82,Latte,Afternoon,Wednesday,July,3,7,2024-07-24,15:18:30.522000,21.341979137299123,False,True
19,card,32.82,Cappuccino,Night,Wednesday,July,3,7,2024-07-24,19:15:05.678000,13.701719763180154,False,True
19,card,32.82,Cappuccino,Night,Wednesday,July,3,7,2024-07-24,19:16:59.779000,13.701719763180154,False,True
21,card,27.92,Americano with Milk,Night,Wednesday,July,3,7,2024-07-24,21:17:36.797000,22.808006766281363,False,True
21,card,23.02,Americano,Night,Wednesday,July,3,7,2024-07-24,21:18:41.294000,15.90076120665351,False,True
21,card,23.02,Americano,Night,Wednesday,July,3,7,2024-07-24,21:25:17.493000,15.90076120665351,False,True
7,card,23.02,Americano,Morning,Thursday,July,4,7,2024-07-25,07:54:47.935000,15.90076120665351,False,True
8,card,32.82,Latte,Morning,Thursday,July,4,7,2024-07-25,08:49:18.428000,21.341979137299123,False,True
10,card,27.92,Americano with Milk,Morning,Thursday,July,4,7,2024-07-25,10:29:44.629000,22.808006766281363,False,True
11,card,23.02,Americano,Morning,Thursday,July,4,7,2024-07-25,11:26:04.701000,15.90076120665351,False,True
15,card,32.82,Cappuccino,Afternoon,Thursday,July,4,7,2024-07-25,15:25:06.512000,13.701719763180154,False,True
19,card,32.82,Cappuccino,Night,Thursday,July,4,7,2024-07-25,19:21:00.764000,13.701719763180154,False,True
21,card,23.02,Cortado,Night,Thursday,July,4,7,2024-07-25,21:06:01.272000,8.091344798421202,False,True
21,card,18.12,Espresso,Night,Thursday,July,4,7,2024-07-25,21:06:50.002000,3.636876233436707,False,True
22,card,23.02,Cortado,Night,Thursday,July,4,7,2024-07-25,22:38:51.330000,8.091344798421202,False,True
22,card,32.82,Cocoa,Night,Thursday,July,4,7,2024-07-25,22:39:46.790000,6.73808852551452,False,True
8,card,32.82,Latte,Morning,Friday,July,5,7,2024-07-26,08:33:01.273000,21.341979137299123,False,True
9,card,27.92,Americano with Milk,Morning,Friday,July,5,7,2024-07-26,09:19:37.376000,22.808006766281363,False,True
9,card,18.12,Espresso,Morning,Friday,July,5,7,2024-07-26,09:20:34.344000,3.636876233436707,False,True
9,card,23.02,Cortado,Morning,Friday,July,5,7,2024-07-26,09:33:11.511000,8.091344798421202,False,True
9,card,23.02,Cortado,Morning,Friday,July,5,7,2024-07-26,09:34:16.633000,8.091344798421202,False,True
9,card,32.82,Latte,Morning,Friday,July,5,7,2024-07-26,09:59:07.867000,21.341979137299123,False,True
10,card,32.82,Latte,Morning,Friday,July,5,7,2024-07-26,10:00:02.719000,21.341979137299123,False,True
11,card,27.92,Americano with Milk,Morning,Friday,July,5,7,2024-07-26,11:47:13.855000,22.808006766281363,False,True
12,card,27.92,Americano with Milk,Afternoon,Friday,July,5,7,2024-07-26,12:07:01.670000,22.808006766281363,False,True
12,card,32.82,Cappuccino,Afternoon,Friday,July,5,7,2024-07-26,12:28:08.044000,13.701719763180154,False,True
12,card,32.82,Cappuccino,Afternoon,Friday,July,5,7,2024-07-26,12:29:17.708000,13.701719763180154,False,True
13,card,32.82,Latte,Afternoon,Friday,July,5,7,2024-07-26,13:09:56.138000,21.341979137299123,False,True
17,card,23.02,Americano,Night,Friday,July,5,7,2024-07-26,17:23:29.347000,15.90076120665351,False,True
17,card,32.82,Cappuccino,Night,Friday,July,5,7,2024-07-26,17:58:29.217000,13.701719763180154,False,True
21,card,32.82,Latte,Night,Friday,July,5,7,2024-07-26,21:15:09.612000,21.341979137299123,False,True
22,card,27.92,Americano with Milk,Night,Friday,July,5,7,2024-07-26,22:49:52.318000,22.808006766281363,False,True
9,card,32.82,Cappuccino,Morning,Saturday,July,6,7,2024-07-27,09:09:16.457000,13.701719763180154,True,True
11,card,27.92,Americano with Milk,Morning,Saturday,July,6,7,2024-07-27,11:55:31.381000,22.808006766281363,True,True
12,card,27.92,Americano with Milk,Afternoon,Saturday,July,6,7,2024-07-27,12:25:10.115000,22.808006766281363,True,True
12,card,18.12,Espresso,Afternoon,Saturday,July,6,7,2024-07-27,12:26:13.159000,3.636876233436707,True,True
12,card,27.92,Americano with Milk,Afternoon,Saturday,July,6,7,2024-07-27,12:33:23.070000,22.808006766281363,True,True
14,card,18.12,Espresso,Afternoon,Saturday,July,6,7,2024-07-27,14:28:41.904000,3.636876233436707,True,True
14,card,32.82,Latte,Afternoon,Saturday,July,6,7,2024-07-27,14:51:53.196000,21.341979137299123,True,True
17,card,32.82,Cappuccino,Night,Saturday,July,6,7,2024-07-27,17:02:33.358000,13.701719763180154,True,True
17,card,32.82,Cappuccino,Night,Saturday,July,6,7,2024-07-27,17:03:39.112000,13.701719763180154,True,True
17,card,27.92,Americano with Milk,Night,Saturday,July,6,7,2024-07-27,17:09:00.424000,22.808006766281363,True,True
17,card,27.92,Americano with Milk,Night,Saturday,July,6,7,2024-07-27,17:10:08.074000,22.808006766281363,True,True
20,card,32.82,Latte,Night,Saturday,July,6,7,2024-07-27,20:55:20.175000,21.341979137299123,True,True
22,card,32.82,Cappuccino,Night,Saturday,July,6,7,2024-07-27,22:56:23.915000,13.701719763180154,True,True
11,card,18.12,Espresso,Morning,Sunday,July,7,7,2024-07-28,11:07:25.920000,3.636876233436707,True,True
14,card,27.92,Americano with Milk,Afternoon,Sunday,July,7,7,2024-07-28,14:17:54.205000,22.808006766281363,True,True
14,card,32.82,Latte,Afternoon,Sunday,July,7,7,2024-07-28,14:18:52.196000,21.341979137299123,True,True
8,card,32.82,Latte,Morning,Monday,July,1,7,2024-07-29,08:12:06.406000,21.341979137299123,False,True
9,card,23.02,Americano,Morning,Monday,July,1,7,2024-07-29,09:04:47.972000,15.90076120665351,False,True
9,card,27.92,Americano with Milk,Morning,Monday,July,1,7,2024-07-29,09:15:46.155000,22.808006766281363,False,True
9,card,23.02,Americano,Morning,Monday,July,1,7,2024-07-29,09:19:44.082000,15.90076120665351,False,True
9,card,27.92,Americano with Milk,Morning,Monday,July,1,7,2024-07-29,09:51:24.747000,22.808006766281363,False,True
9,card,32.82,Cappuccino,Morning,Monday,July,1,7,2024-07-29,09:58:29.639000,13.701719763180154,False,True
10,card,32.82,Hot Chocolate,Morning,Monday,July,1,7,2024-07-29,10:43:43.961000,7.78122356921342,False,True
10,card,32.82,Hot Chocolate,Morning,Monday,July,1,7,2024-07-29,10:44:55.846000,7.78122356921342,False,True
19,card,32.82,Cappuccino,Night,Monday,July,1,7,2024-07-29,19:06:31.131000,13.701719763180154,False,True
19,card,23.02,Americano,Night,Monday,July,1,7,2024-07-29,19:30:16.319000,15.90076120665351,False,True
21,card,32.82,Cocoa,Night,Monday,July,1,7,2024-07-29,21:57:34.419000,6.73808852551452,False,True
7,card,27.92,Americano with Milk,Morning,Tuesday,July,2,7,2024-07-30,07:41:10.945000,22.808006766281363,False,True
8,card,23.02,Cortado,Morning,Tuesday,July,2,7,2024-07-30,08:05:07.216000,8.091344798421202,False,True
8,card,32.82,Cappuccino,Morning,Tuesday,July,2,7,2024-07-30,08:20:51.115000,13.701719763180154,False,True
9,card,27.92,Americano with Milk,Morning,Tuesday,July,2,7,2024-07-30,09:13:43.217000,22.808006766281363,False,True
10,card,23.02,Cortado,Morning,Tuesday,July,2,7,2024-07-30,10:17:11.147000,8.091344798421202,False,True
10,card,27.92,Americano with Milk,Morning,Tuesday,July,2,7,2024-07-30,10:19:34.213000,22.808006766281363,False,True
10,card,32.82,Latte,Morning,Tuesday,July,2,7,2024-07-30,10:23:20.120000,21.341979137299123,False,True
11,card,23.02,Americano,Morning,Tuesday,July,2,7,2024-07-30,11:12:07.359000,15.90076120665351,False,True
11,card,18.12,Espresso,Morning,Tuesday,July,2,7,2024-07-30,11:13:16.218000,3.636876233436707,False,True
11,card,27.92,Americano with Milk,Morning,Tuesday,July,2,7,2024-07-30,11:14:41.678000,22.808006766281363,False,True
11,card,27.92,Americano with Milk,Morning,Tuesday,July,2,7,2024-07-30,11:16:01.630000,22.808006766281363,False,True
11,card,27.92,Americano with Milk,Morning,Tuesday,July,2,7,2024-07-30,11:30:34.737000,22.808006766281363,False,True
11,card,27.92,Americano with Milk,Morning,Tuesday,July,2,7,2024-07-30,11:31:40.809000,22.808006766281363,False,True
12,card,32.82,Latte,Afternoon,Tuesday,July,2,7,2024-07-30,12:08:07.508000,21.341979137299123,False,True
15,card,27.92,Americano with Milk,Afternoon,Tuesday,July,2,7,2024-07-30,15:16:09.628000,22.808006766281363,False,True
16,card,23.02,Cortado,Afternoon,Tuesday,July,2,7,2024-07-30,16:08:52.876000,8.091344798421202,False,True
16,card,27.92,Americano with Milk,Afternoon,Tuesday,July,2,7,2024-07-30,16:09:43.627000,22.808006766281363,False,True
20,card,18.12,Espresso,Night,Tuesday,July,2,7,2024-07-30,20:24:19.874000,3.636876233436707,False,True
20,card,27.92,Americano with Milk,Night,Tuesday,July,2,7,2024-07-30,20:53:51.866000,22.808006766281363,False,True
20,card,27.92,Americano with Milk,Night,Tuesday,July,2,7,2024-07-30,20:54:46.316000,22.808006766281363,False,True
20,card,27.92,Americano with Milk,Night,Tuesday,July,2,7,2024-07-30,20:57:02.324000,22.808006766281363,False,True
21,card,32.82,Latte,Night,Tuesday,July,2,7,2024-07-30,21:33:19.198000,21.341979137299123,False,True
22,card,23.02,Americano,Night,Tuesday,July,2,7,2024-07-30,22:15:21.484000,15.90076120665351,False,True
22,card,32.82,Cappuccino,Night,Tuesday,July,2,7,2024-07-30,22:16:19.260000,13.701719763180154,False,True
7,card,27.92,Americano with Milk,Morning,Wednesday,July,3,7,2024-07-31,07:59:52.098000,22.808006766281363,False,True
8,card,27.92,Americano with Milk,Morning,Wednesday,July,3,7,2024-07-31,08:37:41.943000,22.808006766281363,False,True
8,card,27.92,Americano with Milk,Morning,Wednesday,July,3,7,2024-07-31,08:38:38.236000,22.808006766281363,False,True
9,card,23.02,Americano,Morning,Wednesday,July,3,7,2024-07-31,09:54:45.315000,15.90076120665351,False,True
9,card,23.02,Americano,Morning,Wednesday,July,3,7,2024-07-31,09:55:45.142000,15.90076120665351,False,True
9,card,27.92,Americano with Milk,Morning,Wednesday,July,3,7,2024-07-31,09:58:15.863000,22.808006766281363,False,True
13,card,32.82,Cocoa,Afternoon,Wednesday,July,3,7,2024-07-31,13:11:42.609000,6.73808852551452,False,True
13,card,32.82,Latte,Afternoon,Wednesday,July,3,7,2024-07-31,13:14:00.286000,21.341979137299123,False,True
13,card,27.92,Americano with Milk,Afternoon,Wednesday,July,3,7,2024-07-31,13:24:49.437000,22.808006766281363,False,True
17,card,23.02,Cortado,Night,Wednesday,July,3,7,2024-07-31,17:48:06.787000,8.091344798421202,False,True
18,card,32.82,Latte,Night,Wednesday,July,3,7,2024-07-31,18:04:14.972000,21.341979137299123,False,True
19,card,23.02,Cortado,Night,Wednesday,July,3,7,2024-07-31,19:22:38.883000,8.091344798421202,False,True
19,card,32.82,Latte,Night,Wednesday,July,3,7,2024-07-31,19:28:45.141000,21.341979137299123,False,True
20,card,32.82,Cocoa,Night,Wednesday,July,3,7,2024-07-31,20:46:42.418000,6.73808852551452,False,True
20,card,23.02,Cortado,Night,Wednesday,July,3,7,2024-07-31,20:50:07.411000,8.091344798421202,False,True
20,card,32.82,Latte,Night,Wednesday,July,3,7,2024-07-31,20:51:10.383000,21.341979137299123,False,True
20,card,32.82,Cappuccino,Night,Wednesday,July,3,7,2024-07-31,20:52:14.802000,13.701719763180154,False,True
20,card,23.02,Cortado,Night,Wednesday,July,3,7,2024-07-31,20:53:35.077000,8.091344798421202,False,True
20,card,27.92,Americano with Milk,Night,Wednesday,July,3,7,2024-07-31,20:59:25.013000,22.808006766281363,False,True
21,card,32.82,Latte,Night,Wednesday,July,3,7,2024-07-31,21:26:26,21.341979137299123,False,True
21,card,32.82,Latte,Night,Wednesday,July,3,7,2024-07-31,21:54:11.824000,21.341979137299123,False,True
21,card,32.82,Latte,Night,Wednesday,July,3,7,2024-07-31,21:55:16.570000,21.341979137299123,False,True
7,card,27.92,Americano with Milk,Morning,Thursday,August,4,8,2024-08-01,07:31:00.085000,22.808006766281363,False,True
9,card,27.92,Americano with Milk,Morning,Thursday,August,4,8,2024-08-01,09:25:20.060000,22.808006766281363,False,True
11,card,27.92,Americano with Milk,Morning,Thursday,August,4,8,2024-08-01,11:04:14.067000,22.808006766281363,False,True
11,card,27.92,Americano with Milk,Morning,Thursday,August,4,8,2024-08-01,11:22:46.369000,22.808006766281363,False,True
13,card,23.02,Cortado,Afternoon,Thursday,August,4,8,2024-08-01,13:22:46.601000,8.091344798421202,False,True
13,card,32.82,Cappuccino,Afternoon,Thursday,August,4,8,2024-08-01,13:23:37.314000,13.701719763180154,False,True
13,card,32.82,Cappuccino,Afternoon,Thursday,August,4,8,2024-08-01,13:49:07.265000,13.701719763180154,False,True
15,card,27.92,Americano with Milk,Afternoon,Thursday,August,4,8,2024-08-01,15:43:43.820000,22.808006766281363,False,True
16,card,27.92,Americano with Milk,Afternoon,Thursday,August,4,8,2024-08-01,16:24:00.663000,22.808006766281363,False,True
16,card,23.02,Americano,Afternoon,Thursday,August,4,8,2024-08-01,16:26:07.331000,15.90076120665351,False,True
17,card,23.02,Americano,Night,Thursday,August,4,8,2024-08-01,17:23:35.238000,15.90076120665351,False,True
20,card,32.82,Cappuccino,Night,Thursday,August,4,8,2024-08-01,20:41:28.118000,13.701719763180154,False,True
9,card,27.92,Americano with Milk,Morning,Friday,August,5,8,2024-08-02,09:01:54.165000,22.808006766281363,False,True
9,card,27.92,Americano with Milk,Morning,Friday,August,5,8,2024-08-02,09:35:02.899000,22.808006766281363,False,True
11,card,23.02,Cortado,Morning,Friday,August,5,8,2024-08-02,11:09:19.465000,8.091344798421202,False,True
18,card,27.92,Americano with Milk,Night,Friday,August,5,8,2024-08-02,18:08:35.282000,22.808006766281363,False,True
21,card,32.82,Latte,Night,Friday,August,5,8,2024-08-02,21:23:04.359000,21.341979137299123,False,True
8,card,27.92,Americano with Milk,Morning,Saturday,August,6,8,2024-08-03,08:53:46.651000,22.808006766281363,True,True
9,card,27.92,Americano with Milk,Morning,Saturday,August,6,8,2024-08-03,09:37:19.213000,22.808006766281363,True,True
9,card,27.92,Americano with Milk,Morning,Saturday,August,6,8,2024-08-03,09:38:41.010000,22.808006766281363,True,True
10,card,27.92,Americano with Milk,Morning,Saturday,August,6,8,2024-08-03,10:12:25.650000,22.808006766281363,True,True
11,card,23.02,Cortado,Morning,Saturday,August,6,8,2024-08-03,11:20:26.571000,8.091344798421202,True,True
11,card,23.02,Cortado,Morning,Saturday,August,6,8,2024-08-03,11:21:22,8.091344798421202,True,True
11,card,18.12,Espresso,Morning,Saturday,August,6,8,2024-08-03,11:56:36.628000,3.636876233436707,True,True
11,card,27.92,Americano with Milk,Morning,Saturday,August,6,8,2024-08-03,11:57:31.273000,22.808006766281363,True,True
12,card,27.92,Americano with Milk,Afternoon,Saturday,August,6,8,2024-08-03,12:03:35.777000,22.808006766281363,True,True
16,card,27.92,Americano with Milk,Afternoon,Saturday,August,6,8,2024-08-03,16:53:59.927000,22.808006766281363,True,True
18,card,32.82,Cappuccino,Night,Saturday,August,6,8,2024-08-03,18:38:42.026000,13.701719763180154,True,True
21,card,32.82,Latte,Night,Saturday,August,6,8,2024-08-03,21:30:48.958000,21.341979137299123,True,True
21,card,32.82,Latte,Night,Saturday,August,6,8,2024-08-03,21:33:06.265000,21.341979137299123,True,True
8,card,32.82,Cappuccino,Morning,Sunday,August,7,8,2024-08-04,08:18:37.314000,13.701719763180154,True,True
10,card,27.92,Americano with Milk,Morning,Sunday,August,7,8,2024-08-04,10:37:51.103000,22.808006766281363,True,True
11,card,32.82,Cappuccino,Morning,Sunday,August,7,8,2024-08-04,11:50:54.603000,13.701719763180154,True,True
11,card,27.92,Americano with Milk,Morning,Sunday,August,7,8,2024-08-04,11:52:33.017000,22.808006766281363,True,True
15,card,32.82,Cappuccino,Afternoon,Sunday,August,7,8,2024-08-04,15:33:52.137000,13.701719763180154,True,True
15,card,32.82,Cappuccino,Afternoon,Sunday,August,7,8,2024-08-04,15:35:05.906000,13.701719763180154,True,True
8,card,23.02,Cortado,Morning,Monday,August,1,8,2024-08-05,08:50:05.753000,8.091344798421202,False,True
9,card,27.92,Americano with Milk,Morning,Monday,August,1,8,2024-08-05,09:19:19.176000,22.808006766281363,False,True
11,card,23.02,Cortado,Morning,Monday,August,1,8,2024-08-05,11:20:47.444000,8.091344798421202,False,True
13,card,32.82,Cappuccino,Afternoon,Monday,August,1,8,2024-08-05,13:45:22.454000,13.701719763180154,False,True
16,card,32.82,Latte,Afternoon,Monday,August,1,8,2024-08-05,16:05:57.738000,21.341979137299123,False,True
16,card,32.82,Latte,Afternoon,Monday,August,1,8,2024-08-05,16:07:18.837000,21.341979137299123,False,True
17,card,32.82,Latte,Night,Monday,August,1,8,2024-08-05,17:44:24.506000,21.341979137299123,False,True
17,card,27.92,Americano with Milk,Night,Monday,August,1,8,2024-08-05,17:45:32.117000,22.808006766281363,False,True
19,card,32.82,Latte,Night,Monday,August,1,8,2024-08-05,19:20:02.677000,21.341979137299123,False,True
19,card,32.82,Latte,Night,Monday,August,1,8,2024-08-05,19:34:51.484000,21.341979137299123,False,True
20,card,32.82,Cocoa,Night,Monday,August,1,8,2024-08-05,20:49:30.945000,6.73808852551452,False,True
20,card,32.82,Cocoa,Night,Monday,August,1,8,2024-08-05,20:50:21.919000,6.73808852551452,False,True
22,card,27.92,Americano with Milk,Night,Monday,August,1,8,2024-08-05,22:43:48.193000,22.808006766281363,False,True
10,card,23.02,Cortado,Morning,Tuesday,August,2,8,2024-08-06,10:21:03.320000,8.091344798421202,False,True
10,card,32.82,Hot Chocolate,Morning,Tuesday,August,2,8,2024-08-06,10:32:32.335000,7.78122356921342,False,True
17,card,32.82,Cappuccino,Night,Tuesday,August,2,8,2024-08-06,17:40:49.201000,13.701719763180154,False,True
17,card,32.82,Latte,Night,Tuesday,August,2,8,2024-08-06,17:42:52.700000,21.341979137299123,False,True
17,card,32.82,Cocoa,Night,Tuesday,August,2,8,2024-08-06,17:44:05.067000,6.73808852551452,False,True
19,card,32.82,Latte,Night,Tuesday,August,2,8,2024-08-06,19:04:04.544000,21.341979137299123,False,True
19,card,27.92,Americano with Milk,Night,Tuesday,August,2,8,2024-08-06,19:05:23.110000,22.808006766281363,False,True
20,card,32.82,Latte,Night,Tuesday,August,2,8,2024-08-06,20:04:27.133000,21.341979137299123,False,True
8,card,27.92,Americano with Milk,Morning,Wednesday,August,3,8,2024-08-07,08:55:48.455000,22.808006766281363,False,True
12,card,23.02,Americano,Afternoon,Wednesday,August,3,8,2024-08-07,12:12:26.800000,15.90076120665351,False,True
12,card,23.02,Americano,Afternoon,Wednesday,August,3,8,2024-08-07,12:13:40.664000,15.90076120665351,False,True
13,card,18.12,Espresso,Afternoon,Wednesday,August,3,8,2024-08-07,13:11:16.155000,3.636876233436707,False,True
16,card,23.02,Americano,Afternoon,Wednesday,August,3,8,2024-08-07,16:19:01.657000,15.90076120665351,False,True
19,card,32.82,Latte,Night,Wednesday,August,3,8,2024-08-07,19:36:22.739000,21.341979137299123,False,True
20,card,32.82,Cocoa,Night,Wednesday,August,3,8,2024-08-07,20:40:09.281000,6.73808852551452,False,True
21,card,32.82,Cappuccino,Night,Wednesday,August,3,8,2024-08-07,21:18:11.990000,13.701719763180154,False,True
22,card,32.82,Latte,Night,Wednesday,August,3,8,2024-08-07,22:28:56.686000,21.341979137299123,False,True
22,card,32.82,Latte,Night,Wednesday,August,3,8,2024-08-07,22:32:15.971000,21.341979137299123,False,True
8,card,18.12,Espresso,Morning,Thursday,August,4,8,2024-08-08,08:46:36.204000,3.636876233436707,False,True
8,card,23.02,Cortado,Morning,Thursday,August,4,8,2024-08-08,08:47:28.686000,8.091344798421202,False,True
12,card,27.92,Americano with Milk,Afternoon,Thursday,August,4,8,2024-08-08,12:27:05.373000,22.808006766281363,False,True
12,card,23.02,Cortado,Afternoon,Thursday,August,4,8,2024-08-08,12:43:19.558000,8.091344798421202,False,True
12,card,23.02,Cortado,Afternoon,Thursday,August,4,8,2024-08-08,12:44:14.953000,8.091344798421202,False,True
16,card,32.82,Cappuccino,Afternoon,Thursday,August,4,8,2024-08-08,16:57:53.266000,13.701719763180154,False,True
17,card,32.82,Cappuccino,Night,Thursday,August,4,8,2024-08-08,17:17:51.749000,13.701719763180154,False,True
21,card,27.92,Americano with Milk,Night,Thursday,August,4,8,2024-08-08,21:25:59.265000,22.808006766281363,False,True
7,card,32.82,Latte,Morning,Friday,August,5,8,2024-08-09,07:35:22.340000,21.341979137299123,False,True
9,card,23.02,Americano,Morning,Friday,August,5,8,2024-08-09,09:53:34.553000,15.90076120665351,False,True
10,card,23.02,Cortado,Morning,Friday,August,5,8,2024-08-09,10:13:07.537000,8.091344798421202,False,True
10,card,27.92,Americano with Milk,Morning,Friday,August,5,8,2024-08-09,10:26:47.174000,22.808006766281363,False,True
11,card,32.82,Latte,Morning,Friday,August,5,8,2024-08-09,11:28:08.722000,21.341979137299123,False,True
11,card,23.02,Americano,Morning,Friday,August,5,8,2024-08-09,11:29:48.682000,15.90076120665351,False,True
18,card,23.02,Americano,Night,Friday,August,5,8,2024-08-09,18:56:27.712000,15.90076120665351,False,True
19,card,32.82,Hot Chocolate,Night,Friday,August,5,8,2024-08-09,19:03:06.611000,7.78122356921342,False,True
8,card,32.82,Cappuccino,Morning,Saturday,August,6,8,2024-08-10,08:36:44.628000,13.701719763180154,True,True
8,card,27.92,Americano with Milk,Morning,Saturday,August,6,8,2024-08-10,08:37:57.069000,22.808006766281363,True,True
8,card,23.02,Cortado,Morning,Saturday,August,6,8,2024-08-10,08:45:09.019000,8.091344798421202,True,True
11,card,23.02,Cortado,Morning,Saturday,August,6,8,2024-08-10,11:52:33.836000,8.091344798421202,True,True
11,card,23.02,Americano,Morning,Saturday,August,6,8,2024-08-10,11:54:23.534000,15.90076120665351,True,True
12,card,32.82,Latte,Afternoon,Saturday,August,6,8,2024-08-10,12:15:10.927000,21.341979137299123,True,True
12,card,27.92,Americano with Milk,Afternoon,Saturday,August,6,8,2024-08-10,12:33:12.454000,22.808006766281363,True,True
16,card,32.82,Latte,Afternoon,Saturday,August,6,8,2024-08-10,16:06:12.085000,21.341979137299123,True,True
21,card,32.82,Cocoa,Night,Saturday,August,6,8,2024-08-10,21:16:48.562000,6.73808852551452,True,True
21,card,32.82,Cocoa,Night,Saturday,August,6,8,2024-08-10,21:17:41.087000,6.73808852551452,True,True
21,card,32.82,Cocoa,Night,Saturday,August,6,8,2024-08-10,21:37:41.517000,6.73808852551452,True,True
9,card,32.82,Latte,Morning,Sunday,August,7,8,2024-08-11,09:52:36.590000,21.341979137299123,True,True
9,card,32.82,Latte,Morning,Sunday,August,7,8,2024-08-11,09:53:43.564000,21.341979137299123,True,True
10,card,27.92,Americano with Milk,Morning,Sunday,August,7,8,2024-08-11,10:17:23.636000,22.808006766281363,True,True
11,card,32.82,Cappuccino,Morning,Sunday,August,7,8,2024-08-11,11:56:41.144000,13.701719763180154,True,True
11,card,27.92,Americano with Milk,Morning,Sunday,August,7,8,2024-08-11,11:57:41.269000,22.808006766281363,True,True
12,card,23.02,Cortado,Afternoon,Sunday,August,7,8,2024-08-11,12:20:19.570000,8.091344798421202,True,True
15,card,32.82,Latte,Afternoon,Sunday,August,7,8,2024-08-11,15:53:51.552000,21.341979137299123,True,True
15,card,27.92,Americano with Milk,Afternoon,Sunday,August,7,8,2024-08-11,15:55:14.853000,22.808006766281363,True,True
15,card,32.82,Cocoa,Afternoon,Sunday,August,7,8,2024-08-11,15:56:27.697000,6.73808852551452,True,True
16,card,32.82,Cappuccino,Afternoon,Sunday,August,7,8,2024-08-11,16:27:35.126000,13.701719763180154,True,True
16,card,18.12,Espresso,Afternoon,Sunday,August,7,8,2024-08-11,16:28:38.296000,3.636876233436707,True,True
21,card,23.02,Cortado,Night,Sunday,August,7,8,2024-08-11,21:30:32.549000,8.091344798421202,True,True
21,card,32.82,Latte,Night,Sunday,August,7,8,2024-08-11,21:41:09.070000,21.341979137299123,True,True
21,card,32.82,Latte,Night,Sunday,August,7,8,2024-08-11,21:43:10.108000,21.341979137299123,True,True
22,card,32.82,Cappuccino,Night,Sunday,August,7,8,2024-08-11,22:39:29.913000,13.701719763180154,True,True
8,card,32.82,Hot Chocolate,Morning,Monday,August,1,8,2024-08-12,08:26:19.458000,7.78122356921342,False,True
11,card,27.92,Americano with Milk,Morning,Monday,August,1,8,2024-08-12,11:15:04.771000,22.808006766281363,False,True
11,card,23.02,Americano,Morning,Monday,August,1,8,2024-08-12,11:19:29.513000,15.90076120665351,False,True
11,card,32.82,Latte,Morning,Monday,August,1,8,2024-08-12,11:20:23.640000,21.341979137299123,False,True
11,card,32.82,Latte,Morning,Monday,August,1,8,2024-08-12,11:44:28.384000,21.341979137299123,False,True
